update,stage,num_jobs,max_steps,batch_arrival_seed,mean_undiscounted_return,mean_discounted_return,policy_loss,entropy,total_loss,grad_norm,env_steps_this_update,env_steps_cumulative
231,2,100,300,358,80.3873125,32.84659508199379,-0.10916539281606674,0.5683038830757141,-0.11484843492507935,0.34251898527145386,4293,690403
232,2,100,300,520,92.57974999999999,35.09386166638845,0.03274376690387726,0.5405631065368652,0.027338135987520218,0.19306504726409912,3621,694024
233,2,100,300,626,87.193075,29.419431497800957,0.1590011566877365,0.5165595412254333,0.15383556485176086,0.2810959219932556,4153,698177
234,2,100,300,396,97.1769625,37.33839404955424,0.3734956979751587,0.5326061844825745,0.3681696355342865,0.8655215501785278,4021,702198
235,2,100,300,542,106.38692499999999,41.445073591264716,0.17281685769557953,0.5523301959037781,0.16729354858398438,0.2189730703830719,5817,708015
236,2,100,300,644,100.78129999999999,30.8875782032055,0.021096253767609596,0.571643054485321,0.015379823744297028,0.16266842186450958,6190,714205
237,2,100,300,763,92.982675,36.4839758139402,0.1621977686882019,0.6040904521942139,0.15615686774253845,0.3782837986946106,5750,719955
238,2,100,300,414,66.9611375,28.67509116790155,-0.1972666233778,0.5611386895179749,-0.20287801325321198,0.43215692043304443,3429,723384
239,2,100,300,743,91.0349625,33.17998105812191,0.19245068728923798,0.5520505309104919,0.18693017959594727,0.6199055314064026,3451,726835
240,2,100,300,927,118.18503749999999,38.23815371989275,-0.07941818237304688,0.602262020111084,-0.08544079959392548,0.17084863781929016,6762,733597
241,2,100,300,413,101.76306249999999,38.335237339719974,-0.04267556965351105,0.5620148777961731,-0.04829571768641472,0.15693680942058563,4625,738222
242,2,100,300,917,92.22557499999999,32.99530786567567,0.161709725856781,0.58809894323349,0.15582874417304993,0.36225640773773193,4311,742533
243,2,100,300,995,74.06677499999999,31.073100792176476,0.1623128354549408,0.5500673055648804,0.1568121612071991,0.3371354043483734,4039,746572
244,2,100,300,716,66.4544625,28.66671032277697,0.0004697785770986229,0.6056298613548279,-0.005586519837379456,0.1261177510023117,4638,751210
245,2,100,300,713,80.427025,29.68946564161216,0.021225567907094955,0.5468209385871887,0.015757359564304352,0.22072482109069824,3812,755022
246,2,100,300,890,100.2105625,35.47964101143054,0.1304604709148407,0.6479567289352417,0.12398090213537216,0.17952106893062592,7110,762132
247,2,100,300,434,106.74383750000001,35.25033196484053,-0.17258040606975555,0.6104230284690857,-0.17868463695049286,0.3306424021720886,5755,767887
248,2,100,300,776,83.7206375,30.004359523720645,0.3063722848892212,0.614990234375,0.30022239685058594,0.5427772402763367,4320,772207
249,2,100,300,667,86.89035,31.224339946418038,-0.008609974756836891,0.5994197726249695,-0.014604171738028526,0.10524098575115204,5454,777661
250,2,100,300,514,92.2281875,34.89291902556309,0.1199602335691452,0.612912654876709,0.11383111029863358,0.2891073524951935,5368,783029
251,2,100,300,764,89.1118625,32.18305498943008,-0.11873164772987366,0.5897950530052185,-0.12462960183620453,0.2886752784252167,3647,786676
252,2,100,300,507,105.97483749999999,38.727936387434674,-0.2569425106048584,0.6181413531303406,-0.26312392950057983,0.5864210724830627,4139,790815
253,2,100,300,797,86.40053750000001,29.410476880333505,0.08835601806640625,0.6253117918968201,0.08210290223360062,0.17131900787353516,5530,796345
254,2,100,300,446,54.336800000000004,23.672797564587114,-0.2573755383491516,0.6214859485626221,-0.26359039545059204,0.3230513334274292,3407,799752
255,2,100,300,897,58.6021875,24.41286289977641,0.06439348310232162,0.5607764720916748,0.05878571793437004,0.2725626528263092,3159,802911
256,2,100,300,716,76.43386249999999,32.25429799750134,-0.1795300990343094,0.5721660852432251,-0.18525175750255585,0.5071340799331665,3212,806123
257,2,100,300,541,85.72901249999998,32.79434431837738,0.06454670429229736,0.5605425238609314,0.058941278606653214,0.5553575158119202,3783,809906
258,2,100,300,840,105.81278749999998,37.89427365435364,-0.0184856615960598,0.5954388380050659,-0.02444005012512207,0.1351727992296219,4865,814771
259,2,100,300,913,120.220725,47.40703865357828,0.09692294150590897,0.6608495712280273,0.09031444787979126,0.46261653304100037,7559,822330
260,2,100,300,415,93.051175,36.90490114793791,0.09258603304624557,0.5879985094070435,0.08670604974031448,0.2863401770591736,3877,826207
261,2,100,300,439,108.71242500000001,37.44579858206501,-0.07110121101140976,0.6044607758522034,-0.07714581489562988,0.3929319679737091,5064,831271
262,2,100,300,932,71.777875,27.358910906014863,0.24907927215099335,0.6191908121109009,0.24288736283779144,0.5068621635437012,4176,835447
