variant,seed,step,action,forced_execute,score_Execute_Ready_Job,score_Defer_Job,score_Scale_Up,score_Scale_Down,score_Reprioritize_Queue,score_Pause_LowPriority_Job
reference_phase1,100,255,Pause_LowPriority_Job,False,4.71868,-7.4004,-25.0,-20.0,1.0162,16.86
reference_phase1,100,256,Execute_Ready_Job,True,4.73688,-7.4844,-6.0,-20.0,1.0162,16.44
reference_phase1,100,257,Execute_Ready_Job,True,4.75248,-7.5324,-6.0,-20.0,1.0162,16.2
reference_phase1,100,258,Execute_Ready_Job,True,4.76288,-7.5324,-6.0,-20.0,1.0162,16.2
reference_phase1,100,259,Execute_Ready_Job,True,4.77068,-7.538,-6.0,-20.0,1.019,16.2
reference_phase1,100,260,Execute_Ready_Job,True,4.44988,-7.538,-6.0,-20.0,1.019,16.2
reference_phase1,100,261,Execute_Ready_Job,True,4.45768,-7.538,-6.0,-20.0,1.019,16.2
reference_phase1,100,262,Scale_Up,False,4.13948,-7.502,50.398,-20.0,1.019,16.38
reference_phase1,100,263,Execute_Ready_Job,True,4.74988,-7.538,-25.0,-20.0,1.019,16.2
reference_phase1,100,264,Execute_Ready_Job,True,4.76548,-7.528,-25.0,-20.0,1.014,16.2
reference_phase1,100,265,Execute_Ready_Job,True,4.75768,-7.528,-6.0,-20.0,1.014,16.2
reference_phase1,100,266,Execute_Ready_Job,True,4.74468,-7.516,-6.0,-20.0,1.014,16.26
reference_phase1,100,267,Execute_Ready_Job,True,4.44468,-7.3508,-6.0,-20.0,1.2114,17.06
reference_phase1,100,268,Scale_Up,False,3.19426,-7.4748,101.3028,-20.0,1.0114,16.44
reference_phase1,100,269,Execute_Ready_Job,True,4.72648,-7.4268,-25.0,-20.0,1.0114,16.68
reference_phase1,100,270,Execute_Ready_Job,True,4.44728,-7.3676,-25.0,-20.0,1.2138,17.0
reference_phase1,100,271,Execute_Ready_Job,True,4.74728,-7.5172,-6.0,-20.0,1.0086,16.2
reference_phase1,100,272,Execute_Ready_Job,True,4.2878,-7.5172,-6.0,-20.0,1.0086,16.2
reference_phase1,100,273,Execute_Ready_Job,True,4.24678,-7.5172,-6.0,-20.0,1.0086,16.2
reference_phase1,100,274,Scale_Up,False,3.50686,-7.5172,65.0172,-20.0,1.0086,16.2
reference_phase1,100,275,Execute_Ready_Job,True,4.097918,-7.5172,-25.0,-20.0,1.0086,16.2
reference_phase1,100,276,Execute_Ready_Job,True,4.139738,-7.5172,-25.0,-20.0,1.0086,16.2
reference_phase1,100,277,Execute_Ready_Job,True,3.7006,-7.5172,-6.0,-20.0,1.0086,16.2
reference_phase1,100,278,Execute_Ready_Job,True,4.2846,-7.5004,-6.0,-20.0,1.0002,16.2
reference_phase1,100,279,Execute_Ready_Job,True,4.2846,-7.5004,-6.0,-20.0,1.0002,16.2
reference_phase1,100,280,Execute_Ready_Job,True,4.3102,-7.5108,-6.0,-20.0,1.0054,15.0
reference_phase1,100,281,Execute_Ready_Job,True,4.307,-7.5108,-6.0,-20.0,1.0054,15.0
reference_phase1,100,282,Execute_Ready_Job,True,4.3166,-7.5108,-6.0,-20.0,1.0054,15.0
reference_phase1,100,283,Execute_Ready_Job,True,4.3326,-7.5108,-6.0,-20.0,1.0054,15.0
reference_phase1,100,284,Execute_Ready_Job,True,4.3454,-7.5284,-6.0,-20.0,1.0142,15.0
reference_phase1,100,285,Scale_Up,False,3.54186,-7.5284,55.0284,-20.0,1.0142,15.0
reference_phase1,100,286,Execute_Ready_Job,True,3.83766,-7.5284,-25.0,-20.0,1.0142,15.0
reference_phase1,100,287,Execute_Ready_Job,True,3.53766,-7.3504,-25.0,-18.32,1.2052,15.8
reference_phase1,100,288,Execute_Ready_Job,True,3.83766,-7.5104,-6.0,-20.0,1.0052,15.0
reference_phase1,100,289,Execute_Ready_Job,True,3.84746,-7.5104,-6.0,-20.0,1.0052,15.0
reference_phase1,100,290,Scale_Up,False,3.54046,-7.5104,53.9304,-20.0,1.0052,15.0
reference_phase1,100,291,Execute_Ready_Job,True,3.82926,-7.5104,-25.0,-20.0,1.0052,15.0
reference_phase1,100,292,Execute_Ready_Job,True,3.82366,-7.5104,-25.0,-20.0,1.0052,15.0
reference_phase1,100,293,Execute_Ready_Job,True,3.51246,-7.362,-6.0,-20.0,1.211,14.6
reference_phase1,100,294,Execute_Ready_Job,True,3.82226,-7.522,-6.0,-20.0,1.011,13.8
reference_phase1,100,295,Execute_Ready_Job,True,3.82086,-7.5168,-6.0,-20.0,1.0084,13.8
reference_phase1,100,296,Execute_Ready_Job,True,3.81946,-7.5168,-6.0,-20.0,1.0084,13.8
reference_phase1,100,297,Execute_Ready_Job,True,3.81666,-7.5168,-6.0,-20.0,1.0084,13.8
reference_phase1,100,298,Execute_Ready_Job,True,3.81946,-7.5168,-6.0,-20.0,1.0084,13.8
reference_phase1,100,299,Execute_Ready_Job,True,3.81106,-7.5168,-6.0,-20.0,1.0084,13.8
reference_phase1,101,0,Execute_Ready_Job,True,8.583933,-7.4508,-6.0,-20.0,0.9754,27.0
reference_phase1,101,1,Execute_Ready_Job,True,8.563133,-7.4508,-6.0,-20.0,0.9754,27.0
reference_phase1,101,2,Execute_Ready_Job,True,8.576133,-7.4508,-6.0,-20.0,0.9754,27.0
reference_phase1,101,3,Execute_Ready_Job,True,8.563133,-7.4508,-6.0,-20.0,0.9754,27.0
reference_phase1,101,4,Execute_Ready_Job,True,8.565733,-7.4508,-6.0,-20.0,0.9754,27.0
reference_phase1,101,5,Execute_Ready_Job,True,8.555333,-7.4508,-6.0,-20.0,0.9754,27.0
reference_phase1,101,6,Execute_Ready_Job,True,8.563133,-7.4508,-6.0,-20.0,0.9754,27.0
reference_phase1,101,7,Execute_Ready_Job,True,8.581333,-7.4508,-6.0,-20.0,0.9754,27.0
reference_phase1,101,8,Execute_Ready_Job,True,8.565733,-7.4508,-6.0,-20.0,0.9754,27.0
reference_phase1,101,9,Execute_Ready_Job,True,8.576133,-7.4512,-6.0,-20.0,0.9756,27.0
reference_phase1,101,10,Scale_Up,False,7.23818,-7.4512,202.9112,-20.0,0.9756,27.0
reference_phase1,101,11,Execute_Ready_Job,True,8.411672,-7.4512,-25.0,-20.0,0.9756,27.0
reference_phase1,101,12,Execute_Ready_Job,True,8.563133,-7.4452,-25.0,-20.0,0.9726,27.0
reference_phase1,101,13,Execute_Ready_Job,True,8.563133,-7.4452,-6.0,-20.0,0.9726,27.0
reference_phase1,101,14,Execute_Ready_Job,True,8.563133,-7.4452,-6.0,-20.0,0.9726,27.0
reference_phase1,101,15,Execute_Ready_Job,True,8.578733,-7.448,-6.0,-20.0,0.974,27.0
reference_phase1,101,16,Scale_Up,False,7.26618,-7.448,198.028,-20.0,0.974,27.0
reference_phase1,101,17,Execute_Ready_Job,True,8.596933,-7.448,-25.0,-20.0,0.974,27.0
reference_phase1,101,18,Execute_Ready_Job,True,8.602133,-7.448,-25.0,-20.0,0.974,27.0
reference_phase1,101,19,Execute_Ready_Job,True,8.594333,-7.4516,-6.0,-20.0,0.9758,27.0
reference_phase1,101,20,Execute_Ready_Job,True,7.99918,-7.45,-6.0,-20.0,0.975,27.0
reference_phase1,101,21,Execute_Ready_Job,True,7.85018,-7.45,-6.0,-20.0,0.975,27.0
reference_phase1,101,22,Execute_Ready_Job,True,7.85418,-7.45,-6.0,-20.0,0.975,27.0
reference_phase1,101,23,Execute_Ready_Job,True,7.83818,-7.45,-6.0,-20.0,0.975,27.0
reference_phase1,101,24,Execute_Ready_Job,True,7.83818,-7.45,-6.0,-20.0,0.975,27.0
reference_phase1,101,25,Execute_Ready_Job,True,7.53418,-7.45,-6.0,-20.0,0.975,27.0
reference_phase1,101,26,Execute_Ready_Job,True,7.52818,-7.288,-6.0,-20.0,1.174,27.8
reference_phase1,101,27,Execute_Ready_Job,True,7.81418,-7.448,-6.0,-20.0,0.974,27.0
reference_phase1,101,28,Execute_Ready_Job,True,7.80018,-7.424,-6.0,-20.0,0.974,27.12
reference_phase1,101,29,Execute_Ready_Job,True,7.79418,-7.388,-6.0,-20.0,0.974,27.3
reference_phase1,101,30,Execute_Ready_Job,True,7.80418,-7.448,-6.0,-20.0,0.974,27.0
reference_phase1,101,31,Execute_Ready_Job,True,7.81818,-7.448,-6.0,-20.0,0.974,27.0
reference_phase1,101,32,Execute_Ready_Job,True,7.81818,-7.448,-6.0,-20.0,0.974,27.0
reference_phase1,101,33,Execute_Ready_Job,True,7.81218,-7.448,-6.0,-20.0,0.974,27.0
reference_phase1,101,34,Execute_Ready_Job,True,7.52818,-7.2944,-6.0,-20.0,1.1772,27.8
reference_phase1,101,35,Execute_Ready_Job,True,7.83418,-7.4544,-6.0,-20.0,0.9772,27.0
reference_phase1,101,36,Execute_Ready_Job,True,7.84418,-7.4544,-6.0,-20.0,0.9772,27.0
reference_phase1,101,37,Execute_Ready_Job,True,6.8988,-7.4548,-6.0,-20.0,0.9774,27.0
reference_phase1,101,38,Execute_Ready_Job,True,6.8988,-7.4548,-6.0,-20.0,0.9774,27.0
reference_phase1,101,39,Execute_Ready_Job,True,7.18268,-7.4548,-6.0,-20.0,0.9774,27.0
reference_phase1,101,40,Execute_Ready_Job,True,7.18068,-7.4548,-6.0,-20.0,0.9774,27.0
reference_phase1,101,41,Execute_Ready_Job,True,6.76316,-7.4548,-6.0,-20.0,0.9774,27.0
reference_phase1,101,42,Execute_Ready_Job,True,6.76876,-7.4548,-6.0,-20.0,0.9774,27.0
reference_phase1,101,43,Execute_Ready_Job,True,6.76036,-7.4548,-6.0,-20.0,0.9774,27.0
reference_phase1,101,44,Execute_Ready_Job,True,6.76736,-7.4476,-6.0,-20.0,0.9738,27.0
reference_phase1,101,45,Execute_Ready_Job,True,6.77436,-7.4476,-6.0,-20.0,0.9738,27.0
reference_phase1,101,46,Execute_Ready_Job,True,6.83048,-7.4476,-6.0,-20.0,0.9738,27.0
reference_phase1,101,47,Execute_Ready_Job,True,6.82448,-7.4424,-6.0,-20.0,0.9712,27.0
reference_phase1,101,48,Execute_Ready_Job,True,6.82448,-7.4424,-6.0,-20.0,0.9712,27.0
reference_phase1,101,49,Execute_Ready_Job,True,6.52448,-7.4424,-6.0,-20.0,0.9712,27.0
reference_phase1,101,50,Scale_Up,False,6.21648,-7.4424,184.6624,-20.0,0.9712,27.0
reference_phase1,101,51,Execute_Ready_Job,True,6.80848,-7.442,-25.0,-20.0,0.971,27.0
reference_phase1,101,52,Execute_Ready_Job,True,6.80648,-7.442,-25.0,-20.0,0.971,27.0
reference_phase1,101,53,Execute_Ready_Job,True,6.79648,-7.442,-6.0,-20.0,0.971,27.0
reference_phase1,101,54,Execute_Ready_Job,True,6.81048,-7.4456,-6.0,-20.0,0.9728,27.0
reference_phase1,101,55,Execute_Ready_Job,True,6.90958,-7.4456,-6.0,-20.0,0.9728,27.0
reference_phase1,101,56,Execute_Ready_Job,True,6.791493,-7.4456,-6.0,-20.0,0.9728,27.0
reference_phase1,101,57,Execute_Ready_Job,True,6.31738,-7.4456,-6.0,-20.0,0.9728,27.0
reference_phase1,101,58,Scale_Up,False,6.216693,-7.4456,294.5456,-20.0,0.9728,27.0
reference_phase1,101,59,Execute_Ready_Job,True,6.579349,-7.4456,-25.0,-20.0,0.9728,27.0
reference_phase1,101,60,Execute_Ready_Job,True,6.94078,-7.4476,-25.0,-20.0,0.9738,27.0
reference_phase1,101,61,Execute_Ready_Job,True,6.94338,-7.4476,-6.0,-20.0,0.9738,27.0
reference_phase1,101,62,Execute_Ready_Job,True,6.92518,-7.4476,-6.0,-20.0,0.9738,27.0
reference_phase1,101,63,Execute_Ready_Job,True,6.93298,-7.45,-6.0,-20.0,0.975,27.0
reference_phase1,101,64,Execute_Ready_Job,True,6.94078,-7.45,-6.0,-20.0,0.975,27.0
reference_phase1,101,65,Execute_Ready_Job,True,6.61998,-7.292,-6.0,-20.0,1.176,27.8
reference_phase1,101,66,Execute_Ready_Job,True,6.91998,-7.452,-6.0,-20.0,0.976,27.0
reference_phase1,101,67,Execute_Ready_Job,True,6.91218,-7.452,-6.0,-20.0,0.976,27.0
reference_phase1,101,68,Execute_Ready_Job,True,6.796893,-7.452,-6.0,-20.0,0.976,27.0
reference_phase1,101,69,Execute_Ready_Job,True,6.91218,-7.452,-6.0,-20.0,0.976,27.0
reference_phase1,101,70,Execute_Ready_Job,True,6.93038,-7.4532,-6.0,-20.0,0.9766,27.0
reference_phase1,101,71,Execute_Ready_Job,True,6.63818,-7.2904,-6.0,-20.0,1.1752,27.8
reference_phase1,101,72,Execute_Ready_Job,True,6.93038,-7.4504,-6.0,-20.0,0.9752,27.0
reference_phase1,101,73,Execute_Ready_Job,True,6.820293,-7.4504,-6.0,-20.0,0.9752,27.0
reference_phase1,101,74,Execute_Ready_Job,True,6.829293,-7.4504,-6.0,-20.0,0.9752,27.0
reference_phase1,101,75,Execute_Ready_Job,True,6.831093,-7.4504,-6.0,-20.0,0.9752,27.0
reference_phase1,101,76,Execute_Ready_Job,True,6.845493,-7.4504,-6.0,-20.0,0.9752,27.0
reference_phase1,101,77,Execute_Ready_Job,True,6.850893,-7.4504,-6.0,-20.0,0.9752,27.0
reference_phase1,101,78,Execute_Ready_Job,True,6.847293,-7.4532,-6.0,-20.0,0.9766,27.0
reference_phase1,101,79,Execute_Ready_Job,True,6.836493,-7.4532,-6.0,-20.0,0.9766,27.0
reference_phase1,101,80,Execute_Ready_Job,True,6.549093,-7.2892,-6.0,-20.0,1.1746,27.8
reference_phase1,101,81,Execute_Ready_Job,True,6.845493,-7.4492,-6.0,-20.0,0.9746,27.0
reference_phase1,101,82,Execute_Ready_Job,True,6.841893,-7.4492,-6.0,-20.0,0.9746,27.0
reference_phase1,101,83,Execute_Ready_Job,True,6.845493,-7.4492,-6.0,-20.0,0.9746,27.0
reference_phase1,101,84,Execute_Ready_Job,True,6.556293,-7.2892,-6.0,-20.0,1.1746,27.8
reference_phase1,101,85,Execute_Ready_Job,True,6.854493,-7.4492,-6.0,-20.0,0.9746,27.0
reference_phase1,101,86,Execute_Ready_Job,True,6.861693,-7.4492,-6.0,-20.0,0.9746,27.0
reference_phase1,101,87,Execute_Ready_Job,True,6.865293,-7.4492,-6.0,-20.0,0.9746,27.0
reference_phase1,101,88,Execute_Ready_Job,True,6.867093,-7.4492,-6.0,-20.0,0.9746,27.0
reference_phase1,101,89,Execute_Ready_Job,True,6.854493,-7.4492,-6.0,-20.0,0.9746,27.0
reference_phase1,101,90,Scale_Up,False,6.254493,-7.4492,263.2292,-20.0,0.9746,27.0
reference_phase1,101,91,Execute_Ready_Job,True,6.865293,-7.4492,-25.0,-20.0,0.9746,27.0
reference_phase1,101,92,Execute_Ready_Job,True,6.876093,-7.4492,-25.0,-20.0,0.9746,27.0
reference_phase1,101,93,Execute_Ready_Job,True,6.863493,-7.4492,-6.0,-20.0,0.9746,27.0
reference_phase1,101,94,Execute_Ready_Job,True,6.867093,-7.4456,-6.0,-20.0,0.9728,27.0
reference_phase1,101,95,Execute_Ready_Job,True,6.854493,-7.4468,-6.0,-20.0,0.9734,27.0
reference_phase1,101,96,Execute_Ready_Job,True,6.847293,-7.4468,-6.0,-20.0,0.9734,27.0
reference_phase1,101,97,Execute_Ready_Job,True,6.832893,-7.4468,-6.0,-20.0,0.9734,27.0
reference_phase1,101,98,Execute_Ready_Job,True,6.823893,-7.4468,-6.0,-20.0,0.9734,27.0
reference_phase1,101,99,Execute_Ready_Job,True,6.777393,-7.4468,-6.0,-20.0,0.9734,27.0
reference_phase1,101,100,Execute_Ready_Job,True,6.807693,-7.4464,-6.0,-20.0,0.9732,27.0
reference_phase1,101,101,Execute_Ready_Job,True,6.822093,-7.4464,-6.0,-20.0,0.9732,27.0
reference_phase1,101,102,Execute_Ready_Job,True,6.405993,-7.4464,-6.0,-20.0,0.9732,27.0
reference_phase1,101,103,Execute_Ready_Job,True,6.805893,-7.4484,-6.0,-20.0,0.9742,27.0
reference_phase1,101,104,Execute_Ready_Job,True,6.796893,-7.4484,-6.0,-20.0,0.9742,27.0
reference_phase1,101,105,Execute_Ready_Job,True,6.504093,-7.284,-6.0,-20.0,1.172,27.8
reference_phase1,101,106,Execute_Ready_Job,True,6.814893,-7.444,-6.0,-20.0,0.972,27.0
reference_phase1,101,107,Execute_Ready_Job,True,6.500493,-7.2916,-6.0,-20.0,1.1758,27.8
reference_phase1,101,108,Execute_Ready_Job,True,6.495093,-7.2928,-6.0,-20.0,1.1764,27.8
reference_phase1,101,109,Execute_Ready_Job,True,6.780693,-7.4528,-6.0,-20.0,0.9764,27.0
reference_phase1,101,110,Execute_Ready_Job,True,6.778893,-7.4528,-6.0,-20.0,0.9764,27.0
reference_phase1,101,111,Execute_Ready_Job,True,6.778893,-7.4528,-6.0,-20.0,0.9764,27.0
reference_phase1,101,112,Scale_Up,False,6.778893,-7.4528,106.8728,-20.0,0.9764,27.0
reference_phase1,101,113,Execute_Ready_Job,True,6.466293,-7.2608,-25.0,-48.02,1.1784,27.98
reference_phase1,101,114,Execute_Ready_Job,True,6.475293,-7.2884,-25.0,-47.82,1.1742,27.8
reference_phase1,101,115,Execute_Ready_Job,True,6.766293,-7.4124,-6.0,-20.0,0.9742,27.18
reference_phase1,101,116,Execute_Ready_Job,True,6.769893,-7.4364,-6.0,-20.0,0.9742,27.06
reference_phase1,101,117,Execute_Ready_Job,True,6.764493,-7.4004,-6.0,-20.0,0.9742,27.24
reference_phase1,101,118,Execute_Ready_Job,True,6.769893,-7.4364,-6.0,-20.0,0.9742,27.06
reference_phase1,101,119,Execute_Ready_Job,True,6.757293,-7.3524,-6.0,-20.0,0.9742,27.48
reference_phase1,101,120,Execute_Ready_Job,True,6.768093,-7.432,-6.0,-20.0,0.978,27.12
reference_phase1,101,121,Execute_Ready_Job,True,6.768093,-7.432,-6.0,-20.0,0.978,27.12
reference_phase1,101,122,Scale_Up,False,6.780693,-7.456,102.956,-20.0,0.978,27.0
reference_phase1,101,123,Execute_Ready_Job,True,6.775293,-7.456,-25.0,-20.0,0.978,27.0
reference_phase1,101,124,Execute_Ready_Job,True,6.771693,-7.456,-25.0,-20.0,0.978,27.0
reference_phase1,101,125,Scale_Up,False,6.435993,-7.456,142.636,-20.0,0.978,27.0
reference_phase1,101,126,Execute_Ready_Job,True,6.778893,-7.454,-25.0,-20.0,0.977,27.0
reference_phase1,101,127,Execute_Ready_Job,True,6.784293,-7.454,-25.0,-20.0,0.977,27.0
reference_phase1,101,128,Scale_Up,False,6.787893,-7.454,102.274,-20.0,0.977,27.0
reference_phase1,101,129,Execute_Ready_Job,True,6.786093,-7.454,-25.0,-20.0,0.977,27.0
reference_phase1,101,130,Execute_Ready_Job,True,6.780693,-7.454,-25.0,-20.0,0.977,27.0
reference_phase1,101,131,Scale_Up,False,6.786093,-7.454,101.194,-20.0,0.977,27.0
reference_phase1,101,132,Execute_Ready_Job,True,6.791493,-7.4468,-25.0,-45.36,0.9734,27.0
reference_phase1,101,133,Execute_Ready_Job,True,6.795093,-7.4468,-25.0,-20.0,0.9734,27.0
reference_phase1,101,134,Execute_Ready_Job,True,6.129367,-7.2768,-6.0,-20.0,1.1684,27.8
reference_phase1,101,135,Execute_Ready_Job,True,6.419567,-7.4368,-6.0,-20.0,0.9684,27.0
reference_phase1,101,136,Execute_Ready_Job,True,6.415367,-7.4368,-6.0,-20.0,0.9684,27.0
reference_phase1,101,137,Execute_Ready_Job,True,6.412567,-7.4368,-6.0,-20.0,0.9684,27.0
reference_phase1,101,138,Execute_Ready_Job,True,6.104167,-7.2544,-6.0,-20.0,1.1692,27.92
reference_phase1,101,139,Execute_Ready_Job,True,6.405567,-7.4264,-6.0,-20.0,0.9692,27.06
reference_phase1,101,140,Execute_Ready_Job,True,6.108367,-7.2864,-6.0,-20.0,1.1732,27.8
reference_phase1,101,141,Execute_Ready_Job,True,6.102767,-7.2468,-6.0,-20.0,1.1714,27.98
reference_phase1,101,142,Execute_Ready_Job,True,6.413967,-7.4428,-6.0,-20.0,0.9714,27.0
reference_phase1,101,143,Execute_Ready_Job,True,6.402767,-7.4068,-6.0,-20.0,0.9714,27.18
reference_phase1,101,144,Execute_Ready_Job,True,6.411167,-7.4428,-6.0,-20.0,0.9714,27.0
reference_phase1,101,145,Execute_Ready_Job,True,6.402767,-7.4068,-6.0,-20.0,0.9714,27.18
reference_phase1,101,146,Scale_Up,False,5.806967,-7.4428,206.5428,-20.0,0.9714,27.0
reference_phase1,101,147,Execute_Ready_Job,True,6.398567,-7.3708,-25.0,-20.0,0.9714,27.36
reference_phase1,101,148,Pause_LowPriority_Job,False,6.390167,-7.2988,-25.0,-20.0,0.9714,27.72
reference_phase1,101,149,Execute_Ready_Job,True,6.401367,-7.3836,-6.0,-20.0,0.9658,27.24
reference_phase1,101,150,Pause_LowPriority_Job,False,6.391567,-7.2996,-6.0,-20.0,0.9658,27.66
reference_phase1,101,151,Execute_Ready_Job,True,6.398567,-7.358,-6.0,-20.0,0.965,27.36
reference_phase1,101,152,Execute_Ready_Job,True,6.394367,-7.322,-6.0,-20.0,0.965,27.54
reference_phase1,101,153,Pause_LowPriority_Job,False,6.384567,-7.238,-6.0,-20.0,0.965,27.96
reference_phase1,101,154,Pause_LowPriority_Job,False,6.392967,-7.31,-6.0,-20.0,0.965,27.6
reference_phase1,101,155,Execute_Ready_Job,True,6.394367,-7.322,-6.0,-20.0,0.965,27.54
reference_phase1,101,156,Execute_Ready_Job,True,6.399967,-7.37,-6.0,-20.0,0.965,27.3
reference_phase1,101,157,Execute_Ready_Job,True,6.394367,-7.322,-6.0,-20.0,0.965,27.54
reference_phase1,101,158,Execute_Ready_Job,True,6.399967,-7.37,-6.0,-20.0,0.965,27.3
reference_phase1,101,159,Execute_Ready_Job,True,6.395767,-7.3388,-6.0,-20.0,0.9674,27.48
reference_phase1,101,160,Pause_LowPriority_Job,False,6.388767,-7.2788,-6.0,-20.0,0.9674,27.78
reference_phase1,101,161,Execute_Ready_Job,True,6.395767,-7.3308,-6.0,-20.0,0.9634,27.48
reference_phase1,101,162,Execute_Ready_Job,True,6.399967,-7.3668,-6.0,-20.0,0.9634,27.3
reference_phase1,101,163,Execute_Ready_Job,True,6.401367,-7.3788,-6.0,-20.0,0.9634,27.24
reference_phase1,101,164,Execute_Ready_Job,True,6.360967,-7.4268,-6.0,-20.0,0.9634,27.0
reference_phase1,101,165,Execute_Ready_Job,True,6.581173,-7.4268,-6.0,-20.0,0.9634,27.0
reference_phase1,101,166,Execute_Ready_Job,True,6.593173,-7.4268,-6.0,-20.0,0.9634,27.0
reference_phase1,101,167,Execute_Ready_Job,True,6.617173,-7.4148,-6.0,-20.0,0.9574,27.0
reference_phase1,101,168,Execute_Ready_Job,True,6.317173,-7.4148,-6.0,-20.0,0.9574,27.0
reference_phase1,101,169,Execute_Ready_Job,True,6.338173,-7.4148,-6.0,-20.0,0.9574,27.0
reference_phase1,101,170,Execute_Ready_Job,True,6.353173,-7.4148,-6.0,-20.0,0.9574,27.0
reference_phase1,101,171,Execute_Ready_Job,True,6.065173,-7.4148,-6.0,-20.0,0.9574,27.0
reference_phase1,101,172,Execute_Ready_Job,True,6.056173,-7.4148,-6.0,-20.0,0.9574,27.0
reference_phase1,101,173,Execute_Ready_Job,True,6.644173,-7.4068,-6.0,-20.0,0.9534,25.8
reference_phase1,101,174,Execute_Ready_Job,True,6.335173,-7.2456,-6.0,-20.0,1.1528,25.4
reference_phase1,101,175,Execute_Ready_Job,True,6.656173,-7.4056,-6.0,-20.0,0.9528,24.6
reference_phase1,101,176,Execute_Ready_Job,True,6.677173,-7.4056,-6.0,-20.0,0.9528,24.6
reference_phase1,101,177,Execute_Ready_Job,True,6.662173,-7.4056,-6.0,-20.0,0.9528,24.6
reference_phase1,101,178,Execute_Ready_Job,True,6.641173,-7.4056,-6.0,-20.0,0.9528,24.6
reference_phase1,101,179,Execute_Ready_Job,True,6.662173,-7.4056,-6.0,-20.0,0.9528,24.6
reference_phase1,101,180,Execute_Ready_Job,True,6.050173,-7.4056,-6.0,-20.0,0.9528,24.6
reference_phase1,101,181,Execute_Ready_Job,True,6.668173,-7.3992,-6.0,-20.0,0.9496,24.6
reference_phase1,101,182,Execute_Ready_Job,True,6.665173,-7.3908,-6.0,-20.0,0.9454,23.4
reference_phase1,101,183,Execute_Ready_Job,True,6.677173,-7.3908,-6.0,-20.0,0.9454,23.4
reference_phase1,101,184,Execute_Ready_Job,True,6.683173,-7.3908,-6.0,-20.0,0.9454,23.4
reference_phase1,101,185,Execute_Ready_Job,True,6.386173,-7.3908,-6.0,-20.0,0.9454,23.4
reference_phase1,101,186,Execute_Ready_Job,True,6.398173,-7.3908,-6.0,-20.0,0.9454,23.4
reference_phase1,101,187,Scale_Up,False,6.077173,-7.3908,78.6108,-20.0,0.9454,23.4
reference_phase1,101,188,Execute_Ready_Job,True,6.671173,-7.3952,-25.0,-34.92,0.9476,22.2
reference_phase1,101,189,Execute_Ready_Job,True,6.650173,-7.3952,-25.0,-20.0,0.9476,22.2
reference_phase1,101,190,Scale_Up,False,-10000.0,-7.3952,226.7352,-20.0,0.9476,22.2
reference_phase1,101,191,Execute_Ready_Job,True,6.041173,-7.3952,-25.0,-20.0,0.9476,22.2
reference_phase1,101,192,Execute_Ready_Job,True,6.629173,-7.3984,-25.0,-20.0,0.9492,22.2
reference_phase1,101,193,Execute_Ready_Job,True,6.635173,-7.3984,-6.0,-20.0,0.9492,22.2
reference_phase1,101,194,Execute_Ready_Job,True,6.647173,-7.3984,-6.0,-20.0,0.9492,22.2
reference_phase1,101,195,Execute_Ready_Job,True,6.644173,-7.4004,-6.0,-20.0,0.9502,22.2
reference_phase1,101,196,Execute_Ready_Job,True,6.326173,-7.2408,-6.0,-20.0,1.1504,23.0
reference_phase1,101,197,Execute_Ready_Job,True,6.641173,-7.4008,-6.0,-20.0,0.9504,22.2
reference_phase1,101,198,Execute_Ready_Job,True,6.644173,-7.4008,-6.0,-20.0,0.9504,22.2
reference_phase1,101,199,Execute_Ready_Job,True,6.659173,-7.4008,-6.0,-20.0,0.9504,22.2
reference_phase1,101,200,Execute_Ready_Job,True,6.665173,-7.4008,-6.0,-20.0,0.9504,22.2
reference_phase1,101,201,Execute_Ready_Job,True,6.674173,-7.4008,-6.0,-20.0,0.9504,22.2
reference_phase1,101,202,Execute_Ready_Job,True,6.653173,-7.4008,-6.0,-20.0,0.9504,22.2
reference_phase1,101,203,Execute_Ready_Job,True,6.332173,-7.256,-6.0,-20.0,1.158,21.8
reference_phase1,101,204,Execute_Ready_Job,True,6.644173,-7.416,-6.0,-20.0,0.958,21.0
reference_phase1,101,205,Execute_Ready_Job,True,6.338173,-7.416,-6.0,-20.0,0.958,21.0
reference_phase1,101,206,Execute_Ready_Job,True,5.284633,-7.416,-6.0,-20.0,0.958,21.0
reference_phase1,101,207,Execute_Ready_Job,True,5.955673,-7.416,-6.0,-20.0,0.958,21.0
reference_phase1,101,208,Execute_Ready_Job,True,5.940673,-7.416,-6.0,-20.0,0.958,21.0
reference_phase1,101,209,Execute_Ready_Job,True,5.961673,-7.416,-6.0,-20.0,0.958,21.0
reference_phase1,101,210,Execute_Ready_Job,True,5.976673,-7.416,-6.0,-20.0,0.958,21.0
reference_phase1,101,211,Execute_Ready_Job,True,5.991673,-7.4044,-6.0,-20.0,0.9522,21.0
